peak_intensity,mean_intensity,rise_time,decay_time,energy,concentration_mgl
1.141006196557908,0.29265659879009914,0.0018072289156626509,0.010843373493975905,0.014697797557332753,77.39560485559633
0.40121210799305707,0.0673652273084929,0.001606425702811245,0.007630522088353415,0.003471190667753026,16.553172273527817
1.0062656209034635,0.240216072508845,0.001606425702811245,0.009437751004016063,0.012071893313014021,64.08886345861595
1.0978684989480856,0.30501779326360895,0.0018072289156626509,0.011646586345381526,0.01531082267326413,72.51833208508688
1.1903244768107901,0.2511346129847083,0.0012048192771084338,0.009036144578313254,0.012616642117438478,70.13911012434323
1.2272001116746,0.2933658641537805,0.0014056224899598394,0.010040160642570281,0.014747847233677898,74.34599612223853
1.2565875397993251,0.33335341716878153,0.001606425702811245,0.01144578313253012,0.01673558080943079,79.30049789596303
0.8917060889321413,0.17744248810913996,0.0014056224899598394,0.008634538152610442,0.008935448462079314,43.19456610004819
1.0317390937975488,0.1901982200486633,0.0014056224899598394,0.00783132530120482,0.009610932022679026,90.00912781436826
0.7612478123431479,0.1765609288146953,0.0018072289156626509,0.009437751004016065,0.008884383050248874,42.624420318005676
1.2316446965218069,0.3524884463598459,0.0020080321285140565,0.011646586345381526,0.017694135892944343,90.21496684090012
0.2865442253215832,0.07135834034031788,0.0018072289156626509,0.010040160642570283,0.003603033355437808,9.356638560880072
0.9702077793688931,0.19400604046225473,0.001606425702811245,0.00783132530120482,0.009775527425439997,73.50804442618671
1.1317496631004407,0.2517110265492756,0.0014056224899598394,0.009036144578313253,0.012651236572258221,81.25077690501658
1.0543202876070747,0.23393289383041918,0.001606425702811245,0.010040160642570281,0.011756966688580445,57.58216050703502
1.0718694309358066,0.3010104470740891,0.0018072289156626509,0.011847389558232932,0.015112909429834535,58.61093839143664
0.9278450460632047,0.20156013596313788,0.001606425702811245,0.008835341365461847,0.010156062449039905,55.235858145043274
0.39282833606922496,0.0740198362230772,0.0012048192771084338,0.007228915662650603,0.00377369767878968,14.89778241795211
0.772938105433542,0.2230530320478567,0.001606425702811245,0.013253012048192772,0.01119882091404427,33.66070335655168
0.7180909314591207,0.14891762992100785,0.0014056224899598394,0.008032128514056224,0.007503446821918713,33.28053721226003
0.5984669004574165,0.13158388783637895,0.001606425702811245,0.009036144578313253,0.006624267094446008,26.129820102416403
1.083081813463938,0.2741510768903844,0.001606425702811245,0.0106425702811245,0.013772358393909155,62.60488772454097
0.8658673858200594,0.1238267121563815,0.0010040160642570282,0.005421686746987952,0.006285804937880009,74.62732339820062
1.2792987381661074,0.359247138189121,0.0018072289156626509,0.012248995983935744,0.01803382377412615,92.38088795840817
1.1041145782936759,0.21793875851986977,0.0014056224899598394,0.008032128514056224,0.010971269204612185,79.6016392091595
0.9551589646927162,0.1654603548940557,0.0014056224899598394,0.0072289156626506035,0.008370579575707804,69.03312613561945
0.7818112606017709,0.12574335205041784,0.0014056224899598394,0.006626506024096385,0.006405997469847776,55.83288868357085
0.7283190827067543,0.13665375608464156,0.0012048192771084338,0.0072289156626506035,0.006902290516118835,32.81229839145492
0.7293210274070734,0.15914680805634573,0.001606425702811245,0.009036144578313253,0.008026640067643696,33.981433604329304
1.0563421211256978,0.22527192353177028,0.001606425702811245,0.008634538152610442,0.011347322733918936,76.83525058504806
0.10319134374436265,0.013409046647069503,0.0014056224899598394,0.004417670682730924,0.0008157483254369548,3.3428312711904384
1.0512563571139977,0.26580040085749107,0.001606425702811245,0.010240963855421687,0.013345242764154459,64.97420403007914
0.9648263558757972,0.20052071747811667,0.001606425702811245,0.008634538152610442,0.010090482329311257,70.14011293817086
0.6732261362942614,0.14209542401179728,0.001606425702811245,0.00823293172690763,0.007176891580545158,34.38198844008101
0.8366740695159341,0.20032619175691702,0.0014056224899598394,0.009839357429718875,0.010090825926236825,40.560649958152325
0.08694805769033562,0.011407535357329884,0.001606425702811245,0.0032128514056224897,0.000721360589529808,2.4768321406245297
0.9465656083948889,0.1939489522795031,0.0014056224899598394,0.00823293172690763,0.00978321011005856,58.579925558563296
0.7899301599311861,0.16651635377905957,0.0014056224899598394,0.008634538152610442,0.008386310328466404,38.27915651139041
0.7535668360982611,0.16663323427557533,0.0014056224899598394,0.009437751004016063,0.0083914358475694,33.553717707286005
0.1961874985008435,0.042308279728768605,0.0024096385542168677,0.00783132530120482,0.0021829820927588618,5.944197328430956
1.0272529486088957,0.22671240241717758,0.0014056224899598394,0.009839357429718875,0.011394491432922657,64.57165579415387
0.8354156397855188,0.14183508077792834,0.0014056224899598394,0.006425702811244979,0.007208996043296144,77.28574224386587
1.050943298388904,0.22074814861447073,0.001606425702811245,0.008634538152610442,0.011123672797351844,88.40305511926667
0.5025320267820935,0.12579271372658846,0.001606425702811245,0.008433734939759036,0.006335235047530559,18.554982971348167
0.8002074330229849,0.13361994146876538,0.0012048192771084338,0.007028112449799196,0.006780196297351978,57.76708001561233
1.159913037521735,0.2831742743624738,0.001606425702811245,0.010441767068273093,0.014221052080668284,71.62056519771794
0.7577154849461882,0.16798198846664084,0.001606425702811245,0.00923694779116466,0.008472067240728527,35.82200690178491
0.9213933305437035,0.1395124668535601,0.0014056224899598394,0.00642570281124498,0.007090530232755965,84.37847362753934
1.0685992889516542,0.2248288865657711,0.001606425702811245,0.009036144578313254,0.011305529061576327,97.9324581370405
1.1925489501949675,0.2311514391983993,0.0014056224899598394,0.00783132530120482,0.011641735884652758,99.65342379256862
0.9755355654970362,0.20334308904242487,0.001606425702811245,0.00783132530120482,0.010244915864346124,74.51857543788691
1.0312409672065406,0.22223653461056536,0.001606425702811245,0.008835341365461847,0.011180922658102424,67.38768229283608
1.113232966419651,0.25361764159605715,0.001606425702811245,0.009437751004016065,0.012742840453836241,75.16808671545532
1.0305499272545091,0.2469008718580619,0.0018072289156626509,0.010240963855421687,0.012414756229716738,75.44032149689215
0.7848205844766145,0.15713643121659163,0.001606425702811245,0.008634538152610442,0.007942919873401563,49.82595553500458
0.34617307857408675,0.0777710040364217,0.001606425702811245,0.009036144578313254,0.003956607818695067,10.864570916350635
0.950142154630354,0.22332695522586168,0.0018072289156626509,0.009236947791164659,0.01122101113076928,58.37022785250142
0.8958381382123926,0.19926424490681638,0.0014056224899598394,0.009236947791164659,0.010030219019802706,42.995763083361304
0.844384092563417,0.18450126393814661,0.001606425702811245,0.009437751004016065,0.009282342780493029,43.5777727256493
0.3040866437094898,0.06194069651882107,0.0014056224899598394,0.007630522088353414,0.003184464330979542,9.698141373914314
0.9060694341940679,0.1958645489577405,0.001606425702811245,0.009236947791164659,0.00985488456284875,49.397001509615976
0.2722544725296201,0.0497893679625176,0.0014056224899598394,0.007429718875502008,0.002588178864628597,8.361635937751743
1.2707746265062578,0.32195495257670403,0.001606425702811245,0.010240963855421687,0.01617121759745769,88.81971977301835
0.38002857108958876,0.06619282651799521,0.001606425702811245,0.0072289156626506035,0.0033950089392045814,16.203663834884097
0.35982241029207873,0.060290415357790623,0.0014056224899598394,0.006827309236947791,0.003136096924024555,15.996467764772405
0.27754440272218955,0.057014198114225006,0.0014056224899598394,0.007429718875502009,0.002921351262015816,9.479821029570058
0.4965344700618046,0.10959095780301066,0.001606425702811245,0.009036144578313254,0.005526627098432768,19.827184332554147
0.7981557340659962,0.19434564204870683,0.001606425702811245,0.009839357429718875,0.009778224528099868,40.96921831945674
0.19119782052277268,0.027315098729842772,0.002208835341365462,0.005421686746987953,0.0014573567641881081,7.734525821951488
1.2650065661599852,0.3012110960658393,0.0014056224899598394,0.009839357429718875,0.015129539464619984,83.36754428782402
0.7425142497902192,0.18971232187016934,0.0018072289156626509,0.011044176706827311,0.009534183910557527,34.76582016792082
0.9559272965850004,0.16934470876177588,0.0014056224899598394,0.0072289156626506035,0.008582380798665603,80.51068840014496
1.09941428918352,0.25483524037642247,0.001606425702811245,0.009638554216867469,0.012813031271084505,78.39359225334584
0.7531216840279098,0.19795306869170773,0.0018072289156626509,0.010240963855421687,0.009945275157138406,35.95753470369946
0.4268770090939253,0.08257783360290644,0.001606425702811245,0.007028112449799197,0.004213419144328427,17.865273212742384
0.3281720301712741,0.066269742393734,0.001606425702811245,0.0070281124497991974,0.003388427925642241,12.831396009449792
1.1893710386093657,0.26830826692753573,0.001606425702811245,0.00923694779116466,0.01348505296075182,99.55072476569667
1.0606323848848898,0.215955196482123,0.0012048192771084338,0.008835341365461848,0.010858298577008985,58.28926551655671
1.0947217491856691,0.18628624552692646,0.0012048192771084338,0.006626506024096385,0.009424502730137035,91.13940468174694
1.157535412008278,0.2631562281835597,0.001606425702811245,0.009437751004016065,0.013218595373795893,76.98563802938389
1.0340760510881348,0.1588166055166033,0.0012048192771084338,0.006024096385542168,0.008064145614327188,79.33520352196408
0.48712327925463883,0.10397503673401295,0.0020080321285140565,0.008032128514056224,0.005273009495709425,19.364717138057898
1.336290746652907,0.3805089299217034,0.0014056224899598394,0.01285140562248996,0.019099508693104825,78.5141359190735
0.2171667358043386,0.04493177137451063,0.0014056224899598394,0.007028112449799197,0.0023397052922590274,7.439782731311972
0.10806786083189077,0.024636260374332166,0.0018072289156626507,0.008433734939759036,0.0013012673061468343,2.662193354911635
1.218448202951064,0.259335284609967,0.001606425702811245,0.008835341365461848,0.01304407507884995,98.18093895928307
1.1434639506195903,0.30950833638480973,0.0018072289156626509,0.011646586345381528,0.01553755250360586,73.1637671822657
0.6221452869472087,0.12715453931826265,0.001606425702811245,0.008634538152610442,0.006438532128982343,29.3170145983055
1.0012961095612316,0.2486699896894631,0.001606425702811245,0.010240963855421687,0.012489766847897954,62.979130802266056
0.3650317799852345,0.07273698959892032,0.001606425702811245,0.007630522088353414,0.0037023645396927008,13.026165905404785
0.9692747585220147,0.2038440393263396,0.001606425702811245,0.008634538152610442,0.010253175130602738,62.36301992462796
0.7084420567120439,0.16254973342486004,0.0018072289156626509,0.009638554216867469,0.008180178889795017,31.112341920750264
0.06170058018589626,0.011850030038350218,0.004618473895582329,0.0014056224899598397,0.0006770769323177274,1.6096111593682072
0.3388000856742603,0.08195529753417638,0.002208835341365462,0.010441767068273093,0.004151207069477893,10.237706080455943
0.08938168739947089,0.016168915217978634,0.001606425702811245,0.006425702811244979,0.0009126515863640845,2.695951437810129
1.0164637640005618,0.24789396123005886,0.0018072289156626509,0.00963855421686747,0.012461086247366419,69.92740173160288
0.8370879548351353,0.17793131645444804,0.001606425702811245,0.008634538152610442,0.008970230645827453,45.69305692563391
0.9204500185939779,0.19103510394662737,0.0014056224899598394,0.00783132530120482,0.009636029097435229,61.37351694390581
1.116436724730384,0.271784747156673,0.0018072289156626509,0.009839357429718877,0.013656685277003127,77.82465030007936
0.16466725343290195,0.03778330013628342,0.0018072289156626509,0.010040160642570281,0.0019387143041535496,4.435452750183977
0.5004557153518624,0.08211825057473854,0.0014056224899598394,0.006224899598393573,0.004204254032688357,24.724232402525416
1.3567611428803577,0.36244807847407107,0.0012048192771084338,0.01144578313253012,0.01819773107898429,80.96528911987279
0.44550788464781144,0.11410994243374999,0.001606425702811245,0.010240963855421687,0.005748586615021383,17.580345196226578
0.7134451319326081,0.14976884186689812,0.0014056224899598394,0.008433734939759036,0.007565233062089433,36.371051804894904
0.5036022417227488,0.10118176904291691,0.0012048192771084338,0.008433734939759036,0.0051525906913910706,18.935258969070844
1.0673602886359266,0.24621657789266788,0.0018072289156626509,0.010240963855421687,0.012383154798080349,89.55491984223146
0.6306811092840321,0.13658113851330028,0.0014056224899598394,0.009638554216867469,0.006884051686011129,25.223415428126305
0.5008639730841307,0.1264077207471663,0.0018072289156626509,0.011244979919678716,0.0063631107432240925,15.518700466484248
1.1465785505732407,0.25474473325708386,0.0014056224899598394,0.008835341365461848,0.012822324877369902,92.56033930982159
0.931722949134789,0.20896389723314382,0.001606425702811245,0.00923694779116466,0.010519505091220972,54.80032069558575
0.17414477189918204,0.032209725527711425,0.0018072289156626509,0.006626506024096385,0.001724938425968551,5.914166721877912
0.10207969334399222,0.0161200261783073,0.0012048192771084338,0.006224899598393574,0.0009151975748948926,2.298288879287802
